mean,std,max,min,ptp,rms,energy,abs_mean,argmax,argmin,fft_mean,fft_std,fft_max,fft_peak_bin,fft_energy,distance_cm,source_file,label
-4.8663330078125,329.0316730564797,1213.0,-1227.0,2440.0,329.06765728538113,887075005.0,216.5765380859375,6041.0,6066.0,2513.0120635577737,29677.21697521177,1142363.0926395275,173.0,3634253834493.0005,7,pa7.txt,plastic box without foam
-2.3367919921875,353.36863653275907,1989.0,-1892.0,3881.0,353.3763629359439,1022974803.0,230.0318603515625,5798.0,5775.0,3863.0435392031995,31746.6022920938,1065709.3781327677,173.0,4190288126573.001,7,pa7.txt,plastic box without foam
-19.5029296875,413.6369295806424,1700.0,-1958.0,3658.0,414.09645468090747,1404730358.0,281.562744140625,27.0,5.0,5487.862366639097,37113.153446992976,1205021.5105221707,173.0,5766538939377.999,8,pa8.txt,plastic box without foam
-7.1424560546875,445.76815678526594,2199.0,-2202.0,4401.0,445.8253742018578,1628244085.0,296.1092529296875,23.0,1.0,6387.467510728258,39843.0024851419,1317058.4828865412,173.0,6671000017985.002,8,pa8.txt,plastic box without foam
-6.389892578125,422.75215188018194,2163.0,-2247.0,4410.0,422.80044068861184,1464403662.0,278.575439453125,24.0,1.0,6286.358472278157,37747.35087991154,1171092.5650531705,173.0,5999568142898.002,8,pa8.txt,plastic box without foam
-15.4962158203125,434.493624186059,2012.0,-2091.0,4103.0,434.769872648837,1548491507.0,289.3880615234375,41.0,18.0,5800.6664548131885,38941.39990484335,1402063.3366414772,174.0,6350679226189.0,8,pa8.txt,plastic box without foam
-4.311767578125,420.40945003869336,1874.0,-1961.0,3835.0,420.4315604488849,1448040014.0,281.600341796875,13.0,35.0,4655.070469336237,37764.65513434641,1248705.2904095664,173.0,5931795803236.0,8,pa8.txt,plastic box without foam
-7.2708740234375,448.4998249822394,2933.0,-2759.0,5692.0,448.558757152465,1648271021.0,261.1082763671875,6087.0,6064.0,4835.524269085019,40310.28883891098,1231160.8283435598,174.0,6753091988013.0,9,pa9.txt,plastic box without foam
-18.8787841796875,449.8353711761861,2698.0,-2600.0,5298.0,450.2313512554632,1660586145.0,273.5408935546875,6046.0,6022.0,4803.595200615344,40497.22591614547,1128398.5655289763,174.0,6813720018893.001,9,pa9.txt,plastic box without foam
-7.8524169921875,426.08905281550796,2782.0,-2621.0,5403.0,426.1614029705599,1487778131.0,260.1009521484375,6101.0,6077.0,4981.717628360372,38250.52267737938,1155380.4396243684,174.0,6096008222061.0,9,pa9.txt,plastic box without foam
-4.454833984375,459.1811050845534,2734.0,-2542.0,5276.0,459.2027142913029,1727423552.0,286.18798828125,6081.0,6058.0,4789.501137315059,41282.26181381239,1175921.2788586703,174.0,7076192799210.001,9,pa9.txt,plastic box without foam
-6.9757080078125,450.7018431151998,2600.0,-2412.0,5012.0,450.75582291263686,1664457211.0,286.4544677734375,6101.0,6077.0,5261.229493426139,40457.00252885461,1177492.1119497186,174.0,6819249967781.001,9,pa9.txt,plastic box without foam
-8.60400390625,724.0110352566609,3901.0,-3906.0,7807.0,724.0621575919022,4294787138.0,408.4541015625,184.0,161.0,10365.804432973679,64706.22673182299,1837446.9832171442,174.0,17593934248553.996,10,s10.txt,steel
